n_bits,tables_num,pat,type,ratio,ns_avg,ns_std,ns_perc25,ns_median,ns_perc75
6,2,delta::L2M::Table,read_unbuff,0.617303,8.103026272727272,0.03193734958036095,8.072793,8.093892,8.104797
6,2,delta::L2M::NoTable,read_buff,0.61709,3.879712090909091,0.033357216749766556,3.845424,3.888126,3.892173
6,2,delta::L2M::NoTable,read_unbuff,0.61709,8.106059636363637,2.49091623380668,6.947247,7.004995,7.033401
6,2,delta_gamma::M2L::Table,read_buff,0.616628,8.195482636363637,1.832716295517736,7.587465,7.637003,7.678852
6,2,delta_gamma::M2L::Table,read_unbuff,0.616628,11.872096999999998,2.4922037004400748,10.753449,10.768144,10.798008
6,2,delta_gamma::M2L::NoTable,read_buff,0.617161,5.776770727272727,1.8606937570940087,5.146432,5.215381,5.289394
6,2,delta_gamma::M2L::NoTable,read_unbuff,0.617161,9.831226727272727,1.8959074633167672,9.232282,9.274346,9.299462
6,2,delta_gamma::L2M::Table,read_buff,0.616343,7.669214363636364,0.0650066212231843,7.641321,7.669483,7.694632
6,2,delta_gamma::L2M::Table,read_unbuff,0.616343,10.753037,1.9100481358382047,10.130546,10.161916,10.235444
6,2,delta_gamma::L2M::NoTable,read_buff,0.61676,5.7602009090909085,1.89868509141271,5.145631,5.234982,5.262272
6,2,delta_gamma::L2M::NoTable,read_unbuff,0.61676,8.395810363636363,0.12045990414264209,8.310474,8.394693,8.438518
7,1,unary::M2L::NoTable,read_buff,0.992204,1.6098744545454546,0.004539516590202889,1.606971,1.610423,1.612503
7,1,unary::M2L::NoTable,read_unbuff,0.992204,3.421948090909091,0.002383466444259109,3.419929,3.42103,3.42339
7,1,unary::M2L::Table,read_buff,0.992233,1.857698909090909,0.005625755868406397,1.85381,1.856995,1.857146
7,1,unary::M2L::Table,read_unbuff,0.992233,3.909540272727273,0.017120682632949552,3.894666,3.909424,3.913444
7,1,unary::L2M::NoTable,read_buff,0.99213,1.5985586363636362,0.010914561890178911,1.590169,1.597974,1.603782
7,1,unary::L2M::NoTable,read_unbuff,0.99213,2.9896445454545457,0.002761852398794527,2.986853,2.990887,2.990979
7,1,unary::L2M::Table,read_buff,0.992194,1.8462556363636362,0.0012631171183011575,1.845578,1.845811,1.846429
7,1,unary::L2M::Table,read_unbuff,0.992194,4.067831909090909,1.9199627684676313,3.474946,3.490306,3.500761
7,1,gamma::M2L::NoTable,read_buff,0.996046,2.298784636363637,0.020000532044286826,2.282636,2.297689,2.301102
7,1,gamma::M2L::NoTable,read_unbuff,0.996046,6.390671545454546,1.9277233215779885,5.796164,5.809246,5.818172
7,1,gamma::M2L::Table,read_buff,0.996113,2.5958827272727274,0.12282157768901265,2.444932,2.64042,2.687727
7,1,gamma::M2L::Table,read_unbuff,0.996113,4.810480545454546,1.8216913927921143,4.182448,4.248801,4.347148
7,1,gamma::L2M::NoTable,read_buff,0.996041,2.114847,0.023510405551585015,2.109032,2.121376,2.123466
7,1,gamma::L2M::NoTable,read_unbuff,0.996041,6.393228,2.599859628095832,5.204833,5.233622,5.241024
7,1,gamma::L2M::Table,read_buff,0.996104,2.517177818181819,0.10513099138200697,2.392838,2.547302,2.592374
7,1,gamma::L2M::Table,read_unbuff,0.996104,3.601711909090909,0.007962132220134801,3.597988,3.601258,3.606449
7,1,zeta3::M2L::NoTable,read_buff,0.483215,7.859719454545455,1.8568792717047797,7.274814,7.30311,7.33377
7,1,zeta3::M2L::NoTable,read_unbuff,0.483215,8.858890545454544,0.013860919416572878,8.848845,8.851388,8.867466
7,1,zeta3::M2L::Table,read_buff,0.483313,8.53352309090909,2.6078858634246034,7.347413,7.371555,7.375927
7,1,zeta3::M2L::Table,read_unbuff,0.483313,10.045451818181819,0.04560053754687151,10.016883,10.043812,10.0761
7,1,zeta3::L2M::NoTable,read_buff,0.482331,7.286203454545455,0.047552084728986886,7.264845,7.281765,7.286495
7,1,zeta3::L2M::NoTable,read_unbuff,0.482331,8.857127818181818,1.8595045298107142,8.286994,8.293191,8.304204
7,1,zeta3::L2M::Table,read_buff,0.483665,7.431337272727274,0.019531037566350218,7.417476,7.433996,7.436635
7,1,zeta3::L2M::Table,read_unbuff,0.483665,9.997457,1.8352024095191244,9.407665,9.436521,9.495979
7,1,delta::M2L::Table,read_buff,0.658267,5.922728363636363,0.04364436268585592,5.91251,5.920607,5.937446
7,1,delta::M2L::Table,read_unbuff,0.658267,8.875002454545456,0.020807148614664282,8.855006,8.872419,8.88336
7,1,delta::M2L::NoTable,read_buff,0.658308,5.190444727272727,1.902444768777695,4.590135,4.632602,4.634171
7,1,delta::M2L::NoTable,read_unbuff,0.658308,7.6739215454545455,0.029341618790938034,7.641531,7.679171,7.682888
7,1,delta::L2M::Table,read_buff,0.658904,5.599343727272727,0.022100955839469565,5.583025,5.589955,5.606852
7,1,delta::L2M::Table,read_unbuff,0.658904,8.694522818181818,1.936078682058806,8.093665,8.114348,8.130521
7,1,delta::L2M::NoTable,read_buff,0.658646,3.9036013636363642,0.03555448756281739,3.866349,3.896326,3.931106
7,1,delta::L2M::NoTable,read_unbuff,0.658646,6.987487090909092,0.03723818674279015,6.960304,6.985998,6.992502
7,1,delta_gamma::M2L::Table,read_buff,0.658745,7.6658066363636355,2.4847442985401242,6.502407,6.573303,6.581527
7,1,delta_gamma::M2L::Table,read_unbuff,0.658745,9.220420636363636,0.12388829729015785,9.149786,9.225596,9.265242
7,1,delta_gamma::M2L::NoTable,read_buff,0.658929,4.4439672727272725,0.2940537504559637,4.250619,4.26265,4.496771
7,1,delta_gamma::M2L::NoTable,read_unbuff,0.658929,8.044502727272727,1.9657078037147377,7.340539,7.401916,7.453093
7,1,delta_gamma::L2M::Table,read_buff,0.658766,6.605150454545455,0.06608508042571125,6.56904,6.58599,6.601587
7,1,delta_gamma::L2M::Table,read_unbuff,0.658766,8.058917636363637,0.03090090452809658,8.032178,8.058121,8.070668
7,1,delta_gamma::L2M::NoTable,read_buff,0.658942,4.145551545454546,0.10351401478772199,4.053403,4.120828,4.170355
7,1,delta_gamma::L2M::NoTable,read_unbuff,0.658942,6.06335490909091,0.02837572343907566,6.037938,6.055577,6.088885
7,2,unary::M2L::NoTable,read_buff,0.992281,1.6197859090909092,0.018434256217458568,1.607446,1.614109,1.62788
7,2,unary::M2L::NoTable,read_unbuff,0.992281,3.4343516363636364,0.0022969985316812036,3.43344,3.433889,3.43396
7,2,unary::M2L::Table,read_buff,0.992231,1.8652763636363638,0.005145942134783988,1.864666,1.865673,1.866181
7,2,unary::M2L::Table,read_unbuff,0.992231,4.478644181818182,1.9214736587478276,3.890286,3.900085,3.908985
7,2,unary::L2M::NoTable,read_buff,0.99206,1.6183635454545453,0.015349548451753478,1.605782,1.617516,1.620281
7,2,unary::L2M::NoTable,read_unbuff,0.99206,2.994267909090909,0.0030490545896898996,2.991232,2.994158,2.995218
7,2,unary::L2M::Table,read_buff,0.992258,1.8360484545454545,0.0030474518655308346,1.833362,1.834165,1.839624
7,2,unary::L2M::Table,read_unbuff,0.992258,3.5011649999999994,0.005525403080319094,3.495157,3.50163,3.502702
7,2,gamma::M2L::NoTable,read_buff,0.996045,2.312209454545455,0.013286789795610068,2.301723,2.313508,2.315864
7,2,gamma::M2L::NoTable,read_unbuff,0.996045,6.391367090909091,1.8511449823713135,5.823858,5.835975,5.838989
7,2,gamma::M2L::Table,read_buff,0.996022,3.0526084545454553,1.8517482816786608,2.412799,2.482119,2.561782
7,2,gamma::M2L::Table,read_unbuff,0.996022,4.2063796363636365,0.024683943166652903,4.182869,4.208526,4.221659
7,2,gamma::L2M::NoTable,read_buff,0.996049,2.6915498181818185,1.9249340087048605,2.122401,2.126446,2.13321
7,2,gamma::L2M::NoTable,read_unbuff,0.996049,5.3156776363636355,0.024509917728432855,5.297203,5.312886,5.327551
7,2,gamma::L2M::Table,read_buff,0.996111,2.4891364545454544,0.10038358465442804,2.416322,2.462255,2.503724
7,2,gamma::L2M::Table,read_unbuff,0.996111,3.7692666363636365,0.04139619100659558,3.74813,3.751923,3.764358
7,2,zeta3::M2L::NoTable,read_buff,0.48159,8.426484090909092,2.521889549822254,7.254943,7.307216,7.341012
7,2,zeta3::M2L::NoTable,read_unbuff,0.48159,9.429931545454545,1.9253867320701246,8.83809,8.842524,8.855273
7,2,zeta3::M2L::Table,read_buff,0.482111,8.086880363636364,1.9381369251575737,7.461935,7.510032,7.547214
7,2,zeta3::M2L::Table,read_unbuff,0.482111,9.961614090909091,0.047482567467344354,9.926612,9.953661,9.979619
7,2,zeta3::L2M::NoTable,read_buff,0.483067,7.768203727272727,1.8589089511049801,7.153368,7.194963,7.277809
7,2,zeta3::L2M::NoTable,read_unbuff,0.483067,8.602000545454544,0.04803243342859804,8.57121,8.585497,8.600806
7,2,zeta3::L2M::Table,read_buff,0.482944,7.543790272727272,0.02080742254144382,7.531924,7.548233,7.553146
7,2,zeta3::L2M::Table,read_unbuff,0.482944,9.885058909090908,1.8670410982566212,9.303363,9.326606,9.349043
7,2,delta::M2L::Table,read_buff,0.65877,6.462999181818182,1.9183439984098687,5.879488,5.886771,5.893316
7,2,delta::M2L::Table,read_unbuff,0.65877,9.396425727272728,1.904973791738096,8.804897,8.811078,8.817152
7,2,delta::M2L::NoTable,read_buff,0.658667,4.58303390909091,0.05218637744364826,4.539175,4.583399,4.606124
7,2,delta::M2L::NoTable,read_unbuff,0.658667,7.589351636363636,0.02983018429803191,7.567441,7.584371,7.607825
7,2,delta::L2M::Table,read_buff,0.659156,6.086197818181818,1.9277316083002225,5.474803,5.505892,5.520894
7,2,delta::L2M::Table,read_unbuff,0.659156,8.742783090909091,1.9127302114722007,8.147673,8.176906,8.182899
7,2,delta::L2M::NoTable,read_buff,0.658883,3.876781363636364,0.03720350333308063,3.841114,3.869374,3.905665
7,2,delta::L2M::NoTable,read_unbuff,0.658883,7.556083727272726,1.8525260088690303,6.959277,7.011754,7.043532
7,2,delta_gamma::M2L::Table,read_buff,0.658584,7.151115545454546,1.832418603181127,6.554375,6.573965,6.602633
7,2,delta_gamma::M2L::Table,read_unbuff,0.658584,9.69737481818182,1.9402237766851442,9.013969,9.099095,9.162064
7,2,delta_gamma::M2L::NoTable,read_buff,0.657747,4.813781818181818,1.9222534240095825,4.19433,4.212191,4.238417
7,2,delta_gamma::M2L::NoTable,read_unbuff,0.657747,8.146641181818183,1.9279967674710357,7.442279,7.609683,7.647633
7,2,delta_gamma::L2M::Table,read_buff,0.658818,6.590119909090908,0.02695881379977402,6.56729,6.586215,6.604484
7,2,delta_gamma::L2M::Table,read_unbuff,0.658818,8.600219545454545,0.12767266287374407,8.478866,8.596154,8.660984
7,2,delta_gamma::L2M::NoTable,read_buff,0.658864,4.203377454545455,0.14242077390069463,4.075223,4.208035,4.263049
7,2,delta_gamma::L2M::NoTable,read_unbuff,0.658864,7.425282272727272,1.9278960111216108,6.792264,6.860029,6.905679
8,1,unary::M2L::NoTable,read_buff,0.996095,1.6227298181818184,0.01968267690035161,1.607567,1.621886,1.632154
8,1,unary::M2L::NoTable,read_unbuff,0.996095,3.9878740909090906,1.8360557469979748,3.433045,3.433556,3.435772
8,1,unary::M2L::Table,read_buff,0.996109,1.8532966363636365,0.011120305591778736,1.855081,1.855814,1.856085
8,1,unary::M2L::Table,read_unbuff,0.996109,3.897218272727273,0.008292273018791745,3.891384,3.898998,3.900276
8,1,unary::L2M::NoTable,read_buff,0.99605,1.600028545454545,0.014188363269691334,1.590471,1.593806,1.605507
8,1,unary::L2M::NoTable,read_unbuff,0.99605,3.578431272727273,1.9139349976961126,3.000553,3.000674,3.002402
8,1,unary::L2M::Table,read_buff,0.996119,1.8443905454545457,0.0035673319543781347,1.84073,1.845963,1.846778
8,1,unary::L2M::Table,read_unbuff,0.996119,3.486179454545454,0.007946692146593328,3.480295,3.484341,3.48869
8,1,gamma::M2L::NoTable,read_buff,0.996181,2.310781636363637,0.031733306519405466,2.292038,2.315533,2.322158
8,1,gamma::M2L::NoTable,read_unbuff,0.996181,6.364118727272727,1.8472985655285983,5.785407,5.818293,5.82526
8,1,gamma::M2L::Table,read_buff,0.996164,2.5202222727272727,0.17248607185804363,2.410385,2.480493,2.537161
8,1,gamma::M2L::Table,read_unbuff,0.996164,4.288628545454546,0.13960589155932038,4.210006,4.249606,4.264174
8,1,gamma::L2M::NoTable,read_buff,0.996235,2.1173820909090906,0.00742907054017583,2.111437,2.115041,2.12071
8,1,gamma::L2M::NoTable,read_unbuff,0.996235,6.394269272727274,2.5876797008466905,5.22642,5.234233,5.241443
8,1,gamma::L2M::Table,read_buff,0.996153,2.4197975454545455,0.2228468824064468,2.221733,2.319874,2.561361
8,1,gamma::L2M::Table,read_unbuff,0.996153,4.193801454545455,1.9167019001692132,3.602845,3.617709,3.63072
8,1,zeta3::M2L::NoTable,read_buff,0.610048,7.827727636363636,1.8425381152175535,7.25203,7.27694,7.290607
8,1,zeta3::M2L::NoTable,read_unbuff,0.610048,8.967451818181818,0.0495590525289139,8.940862,8.955278,8.962889
8,1,zeta3::M2L::Table,read_buff,0.609201,8.42799790909091,2.9104622897579504,6.721471,6.729589,6.771649
8,1,zeta3::M2L::Table,read_unbuff,0.609201,9.65182872727273,0.02113114535509558,9.629606,9.657779,9.668232
8,1,zeta3::L2M::NoTable,read_buff,0.609231,8.462540454545454,2.4941185685225697,7.308311,7.347961,7.403601
8,1,zeta3::L2M::NoTable,read_unbuff,0.609231,8.471206636363636,0.0274461839288186,8.45999,8.46589,8.47786
8,1,zeta3::L2M::Table,read_buff,0.609335,7.618759,2.597427588035555,6.439276,6.457921,6.467639
8,1,zeta3::L2M::Table,read_unbuff,0.609335,9.062948909090908,0.019790287640428717,9.047104,9.06579,9.06979
8,1,delta::M2L::Table,read_buff,0.797548,5.3518799090909095,0.01547117109629745,5.340982,5.345925,5.355786
8,1,delta::M2L::Table,read_unbuff,0.797548,8.825052545454545,1.9424883316423993,8.215615,8.235701,8.254657
8,1,delta::M2L::NoTable,read_buff,0.797699,4.572304363636364,0.027016821068633314,4.547887,4.580512,4.58539
8,1,delta::M2L::NoTable,read_unbuff,0.797699,8.774109363636365,2.5885244065122226,7.600476,7.610872,7.629254
8,1,delta::L2M::Table,read_buff,0.797701,5.687726272727272,1.9284924457951131,5.099537,5.113666,5.116513
8,1,delta::L2M::Table,read_unbuff,0.797701,7.473023818181819,0.019893711900086278,7.456152,7.471144,7.480446
8,1,delta::L2M::NoTable,read_buff,0.797569,3.901584636363636,0.01573263375454169,3.892338,3.901043,3.906481
8,1,delta::L2M::NoTable,read_unbuff,0.797569,6.984528363636365,0.03566960181799832,6.975987,6.981677,6.984695
8,1,delta_gamma::M2L::Table,read_buff,0.797007,7.136691363636364,2.5719514994590886,5.968197,5.987243,6.017428
8,1,delta_gamma::M2L::Table,read_unbuff,0.797007,8.873636636363637,0.22789506288345648,8.734782,8.795798,9.004584
8,1,delta_gamma::M2L::NoTable,read_buff,0.797947,4.274453818181819,0.11964047274047195,4.187594,4.220405,4.332283
8,1,delta_gamma::M2L::NoTable,read_unbuff,0.797947,8.12891190909091,1.898263315634291,7.436199,7.570278,7.659175
8,1,delta_gamma::L2M::Table,read_buff,0.797441,6.379348363636362,1.9400822745623583,5.753418,5.800999,5.818903
8,1,delta_gamma::L2M::Table,read_unbuff,0.797441,7.490466272727272,0.02259177619883349,7.475476,7.485655,7.488201
8,1,delta_gamma::L2M::NoTable,read_buff,0.797395,4.057280727272727,0.13053284369697218,3.955206,4.004091,4.147118
8,1,delta_gamma::L2M::NoTable,read_unbuff,0.797395,6.693712545454546,1.9199930807444263,6.102929,6.117496,6.127745
8,2,unary::M2L::NoTable,read_buff,0.996036,1.6256864545454544,0.02397175931117127,1.608782,1.618644,1.632848
8,2,unary::M2L::NoTable,read_unbuff,0.996036,3.4297325454545455,0.0017773298716690798,3.428666,3.429369,3.429473
8,2,unary::M2L::Table,read_buff,0.996102,1.8375074545454546,0.002644781403580856,1.836321,1.836645,1.836904
8,2,unary::M2L::Table,read_unbuff,0.996102,3.8877433636363636,0.0024308942499716717,3.885728,3.887796,3.888691
8,2,unary::L2M::NoTable,read_buff,0.996161,2.180869090909091,1.8442719452613519,1.618418,1.622591,1.629952
8,2,unary::L2M::NoTable,read_unbuff,0.996161,2.995669181818182,0.002970882825632218,2.993018,2.99502,2.997456
8,2,unary::L2M::Table,read_buff,0.996077,1.8035474545454546,0.004267936137376844,1.800423,1.802396,1.804245
8,2,unary::L2M::Table,read_unbuff,0.996077,3.483968181818182,0.011965578789328815,3.475044,3.487495,3.492656
8,2,gamma::M2L::NoTable,read_buff,0.996242,2.2490679090909094,0.07210087112851626,2.194901,2.266742,2.282513
8,2,gamma::M2L::NoTable,read_unbuff,0.996242,5.723935272727274,0.022899100297133518,5.703424,5.715467,5.742717
8,2,gamma::M2L::Table,read_buff,0.996142,2.537129636363636,0.07962105097933929,2.47713,2.520699,2.565217
8,2,gamma::M2L::Table,read_unbuff,0.996142,4.847756181818182,1.925610468424173,4.200526,4.227752,4.244949
8,2,gamma::L2M::NoTable,read_buff,0.995984,2.104600090909091,0.04553584470382549,2.10718,2.117958,2.122156
8,2,gamma::L2M::NoTable,read_unbuff,0.995984,6.443823454545455,2.4767188704761125,5.319546,5.340306,5.349005
8,2,gamma::L2M::Table,read_buff,0.996142,2.4058449090909093,0.12211229986897683,2.28675,2.417877,2.430798
8,2,gamma::L2M::Table,read_unbuff,0.996142,4.385718454545454,1.9259570314335865,3.763099,3.804898,3.818229
8,2,zeta3::M2L::NoTable,read_buff,0.609973,7.812995999999999,1.8407520527438777,7.242466,7.252253,7.28496
8,2,zeta3::M2L::NoTable,read_unbuff,0.609973,9.518240636363636,1.833116229303165,8.946063,8.966579,8.972494
8,2,zeta3::M2L::Table,read_buff,0.610229,7.901693909090908,2.6001561367999213,6.725984,6.731357,6.742683
8,2,zeta3::M2L::Table,read_unbuff,0.610229,9.551780727272728,0.011398467239860903,9.547569,9.55306,9.556702
8,2,zeta3::L2M::NoTable,read_buff,0.610045,7.769016090909091,1.842057926092524,7.19396,7.207289,7.223921
8,2,zeta3::L2M::NoTable,read_unbuff,0.610045,9.075970636363637,1.8566004883714358,8.502166,8.515793,8.531293
8,2,zeta3::L2M::Table,read_buff,0.609783,6.545025272727273,0.014640469692539727,6.536492,6.549454,6.554517
8,2,zeta3::L2M::Table,read_unbuff,0.609783,10.08675281818182,2.4732423210923278,8.95677,8.98559,8.998877
8,2,delta::M2L::Table,read_buff,0.797606,5.596377454545454,0.009524678770054494,5.58864,5.595482,5.601438
8,2,delta::M2L::Table,read_unbuff,0.797606,8.763933090909092,1.8451524916502406,8.191915,8.206656,8.224795
8,2,delta::M2L::NoTable,read_buff,0.797495,4.569388454545454,0.06425762608650219,4.550318,4.5972,4.600088
8,2,delta::M2L::NoTable,read_unbuff,0.797495,8.173474,1.854632913608351,7.594439,7.618411,7.629786
8,2,delta::L2M::Table,read_buff,0.797462,5.403141818181818,1.8527848456563334,4.83221,4.847063,4.847701
8,2,delta::L2M::Table,read_unbuff,0.797462,7.519239181818182,0.015169688696991666,7.513385,7.519748,7.524126
8,2,delta::L2M::NoTable,read_buff,0.797508,5.061199727272728,2.5893760723302477,3.893452,3.895969,3.907209
8,2,delta::L2M::NoTable,read_unbuff,0.797508,6.962445454545454,0.017783811730692854,6.954226,6.97085,6.971551
8,2,delta_gamma::M2L::Table,read_buff,0.797206,6.069146363636364,0.04168688363567807,6.048158,6.057297,6.063803
8,2,delta_gamma::M2L::Table,read_unbuff,0.797206,8.62423872727273,0.12912767667474773,8.510355,8.565826,8.670467
8,2,delta_gamma::M2L::NoTable,read_buff,0.79717,4.253632636363636,0.06105657318139098,4.205529,4.221201,4.256714
8,2,delta_gamma::M2L::NoTable,read_unbuff,0.79717,8.142174181818183,1.8249837061870893,7.508418,7.572063,7.711406
8,2,delta_gamma::L2M::Table,read_buff,0.798141,6.4814620909090905,1.9441230237717186,5.884186,5.902268,5.905085
8,2,delta_gamma::L2M::Table,read_unbuff,0.798141,8.460118636363637,1.836582105750531,7.876011,7.893397,7.920405
8,2,delta_gamma::L2M::NoTable,read_buff,0.797898,3.899368181818182,0.05248933501354012,3.852912,3.888681,3.911899
8,2,delta_gamma::L2M::NoTable,read_unbuff,0.797898,8.253948636363635,2.6488714756972738,7.028339,7.076291,7.13379
9,1,unary::M2L::NoTable,read_buff,0.998012,1.6070012727272727,0.004705746361437461,1.603332,1.605141,1.607152
9,1,unary::M2L::NoTable,read_unbuff,0.998012,3.423741,0.003972138466871499,3.419555,3.424667,3.425159
9,1,unary::M2L::Table,read_buff,0.998053,2.3770735454545453,1.8390656218262773,1.821403,1.82306,1.824159
9,1,unary::M2L::Table,read_unbuff,0.998053,3.9069075454545454,0.010737198148154275,3.900608,3.910975,3.911794
9,1,unary::L2M::NoTable,read_buff,0.997983,2.1572950000000004,1.8456196918016454,1.59173,1.593262,1.618345
9,1,unary::L2M::NoTable,read_unbuff,0.997983,3.005905727272727,0.004072116503512865,3.005592,3.005757,3.00591
9,1,unary::L2M::Table,read_buff,0.998011,2.3750253636363636,1.8450574863847615,1.811773,1.812426,1.813402
9,1,unary::L2M::Table,read_unbuff,0.998011,3.4836979090909095,0.014854810813029725,3.470493,3.489684,3.492484
9,1,gamma::M2L::NoTable,read_buff,0.99905,3.505270909090909,1.9350440824704462,2.320364,3.189787,3.214335
9,1,gamma::M2L::NoTable,read_unbuff,0.99905,5.765214727272727,0.014366647890798438,5.752974,5.765522,5.767103
9,1,gamma::M2L::Table,read_buff,0.999033,2.4378363636363636,0.20376969370015394,2.303999,2.34904,2.49778
9,1,gamma::M2L::Table,read_unbuff,0.999033,4.6816451818181815,1.9141613948490246,4.04677,4.099711,4.106841
9,1,gamma::L2M::NoTable,read_buff,0.999022,2.1249659999999997,0.019244720631903373,2.120056,2.130741,2.132878
9,1,gamma::L2M::NoTable,read_unbuff,0.999022,5.913395272727273,1.846908453320905,5.335269,5.367049,5.372958
9,1,gamma::L2M::Table,read_buff,0.999017,2.3608034545454544,0.11540758931661617,2.268534,2.309901,2.413951
9,1,gamma::L2M::Table,read_unbuff,0.999017,4.193883727272728,1.9138382791576247,3.590112,3.597081,3.612631
9,1,zeta3::M2L::NoTable,read_buff,0.610258,7.911263909090909,1.943105293738991,7.311336,7.321288,7.340141
9,1,zeta3::M2L::NoTable,read_unbuff,0.610258,9.490969454545455,1.9265012412666835,8.892545,8.911583,8.92001
9,1,zeta3::M2L::Table,read_buff,0.609423,6.679898636363636,0.02345883324580623,6.663266,6.676766,6.687327
9,1,zeta3::M2L::Table,read_unbuff,0.609423,10.791139727272727,2.4860798469755996,9.660092,9.673898,9.68717
9,1,zeta3::L2M::NoTable,read_buff,0.609751,7.852251000000001,1.9061010280664554,7.210883,7.314652,7.355596
9,1,zeta3::L2M::NoTable,read_unbuff,0.609751,8.593524272727272,0.017803162303875977,8.577604,8.598558,8.601461
9,1,zeta3::L2M::Table,read_buff,0.609091,6.996110090909091,0.046579423144677445,6.957658,6.987681,7.010489
9,1,zeta3::L2M::Table,read_unbuff,0.609091,9.047701454545455,0.022164663382797437,9.03282,9.040572,9.05552
9,1,delta::M2L::Table,read_buff,0.825583,4.927130818181818,0.023331943300197566,4.910098,4.919112,4.934243
9,1,delta::M2L::Table,read_unbuff,0.825583,8.680565545454547,2.4676525362170567,7.55976,7.584055,7.588384
9,1,delta::M2L::NoTable,read_buff,0.825678,5.144845636363637,1.9188134909067776,4.558985,4.568654,4.584005
9,1,delta::M2L::NoTable,read_unbuff,0.825678,7.585663000000001,0.03537048544196115,7.56937,7.591848,7.595777
9,1,delta::L2M::Table,read_buff,0.825449,4.633363000000001,0.03409663555836542,4.617445,4.637961,4.645972
9,1,delta::L2M::Table,read_unbuff,0.825449,8.053712454545455,2.596289834127822,6.870293,6.885009,6.920562
9,1,delta::L2M::NoTable,read_buff,0.826079,3.8930719090909087,0.00810745151640816,3.889058,3.891805,3.89276
9,1,delta::L2M::NoTable,read_unbuff,0.826079,8.118802818181818,2.571656130504186,6.958238,6.96172,6.96698
9,1,delta_gamma::M2L::Table,read_buff,0.8257,5.948220636363636,1.9166577254066661,5.323194,5.410658,5.4289
9,1,delta_gamma::M2L::Table,read_unbuff,0.8257,7.59806790909091,0.07999899772678978,7.544087,7.557576,7.645748
9,1,delta_gamma::M2L::NoTable,read_buff,0.825873,4.059232909090909,0.089299502643021,3.986011,4.073211,4.086658
9,1,delta_gamma::M2L::NoTable,read_unbuff,0.825873,7.799554636363637,1.9121080077950237,7.104963,7.155829,7.370998
9,1,delta_gamma::L2M::Table,read_buff,0.825124,5.29179,0.07444432443779715,5.230173,5.259658,5.338095
9,1,delta_gamma::L2M::Table,read_unbuff,0.825124,8.155366545454546,2.556080903003086,6.940844,7.027963,7.096259
9,1,delta_gamma::L2M::NoTable,read_buff,0.826053,3.922808363636364,0.07657506435553642,3.871847,3.881743,3.949046
9,1,delta_gamma::L2M::NoTable,read_unbuff,0.826053,7.334196363636364,1.921022959171299,6.655157,6.735941,6.794618
9,2,unary::M2L::NoTable,read_buff,0.99809,1.6281815454545454,0.014961499118495031,1.613678,1.626592,1.635968
9,2,unary::M2L::NoTable,read_unbuff,0.99809,3.987706909090909,1.84527387983456,3.429396,3.432045,3.433589
9,2,unary::M2L::Table,read_buff,0.998047,1.824772,0.0012815700527088114,1.824149,1.824504,1.824757
9,2,unary::M2L::Table,read_unbuff,0.998047,4.469362818181819,1.910487096728414,3.892008,3.893395,3.896195
9,2,unary::L2M::NoTable,read_buff,0.998041,1.628094090909091,0.013575933555041764,1.622806,1.627444,1.630036
9,2,unary::L2M::NoTable,read_unbuff,0.998041,3.5688049090909097,1.9059211125268773,2.986339,2.995483,3.000861
9,2,unary::L2M::Table,read_buff,0.998098,1.8047064545454545,0.000826476540941899,1.804198,1.804351,1.80474
9,2,unary::L2M::Table,read_unbuff,0.998098,4.028458545454545,1.831883009983081,3.471856,3.479781,3.481617
9,2,gamma::M2L::NoTable,read_buff,0.999036,2.416261909090909,0.1995089702446758,2.316211,2.380151,2.386941
9,2,gamma::M2L::NoTable,read_unbuff,0.999036,6.423242090909092,1.9236220335655576,5.82041,5.8508,5.869375
9,2,gamma::M2L::Table,read_buff,0.999015,2.4458585454545454,0.11963139081391944,2.392348,2.422378,2.448031
9,2,gamma::M2L::Table,read_unbuff,0.999015,4.1202226363636365,0.08204090359603891,4.059297,4.081004,4.145186
9,2,gamma::L2M::NoTable,read_buff,0.99905,2.421312818181818,0.43259545487367723,2.10826,2.113625,2.791298
9,2,gamma::L2M::NoTable,read_unbuff,0.99905,5.256060727272729,0.030094530676157916,5.2318,5.251222,5.254333
9,2,gamma::L2M::Table,read_buff,0.998974,2.4470757272727277,0.13207271942463442,2.354585,2.396996,2.481838
9,2,gamma::L2M::Table,read_unbuff,0.998974,4.268064454545455,1.895960185809468,3.600141,3.629315,3.806393
9,2,zeta3::M2L::NoTable,read_buff,0.610731,7.279336272727273,0.02333097010880997,7.262152,7.270759,7.296099
9,2,zeta3::M2L::NoTable,read_unbuff,0.610731,9.534084454545454,1.8541451333105703,8.95946,8.97526,8.99534
9,2,zeta3::M2L::Table,read_buff,0.609375,6.735851636363636,0.015719635423715943,6.721022,6.741314,6.746751
9,2,zeta3::M2L::Table,read_unbuff,0.609375,9.601601727272728,0.011852338926059086,9.59162,9.604589,9.605401
9,2,zeta3::L2M::NoTable,read_buff,0.610087,7.197941818181818,0.054970006696048644,7.170596,7.183057,7.197772
9,2,zeta3::L2M::NoTable,read_unbuff,0.610087,9.18727627272727,1.836859618528705,8.610239,8.619913,8.663513
9,2,zeta3::L2M::Table,read_buff,0.610301,6.838705909090909,0.019257531500452216,6.832322,6.839652,6.850516
